sample_id,species,wn_1000,wn_1020,wn_1050,wn_1100,wn_1160,wn_1200,wn_1300,wn_1400,wn_1450,wn_1550,wn_1650,wn_1700,wn_1750,wn_2800,wn_2850,wn_2900,wn_2950,wn_3000,wn_3200,wn_3300,wn_3400,wn_3500,activity_MeOH_70,DPPH_MeOH_70,ABTS_MeOH_70,FRAP_MeOH_70,TPC_MeOH_70,activity_EtOH_70,DPPH_EtOH_70,ABTS_EtOH_70,FRAP_EtOH_70,TPC_EtOH_70,activity_EtOAc,DPPH_EtOAc,ABTS_EtOAc,FRAP_EtOAc,TPC_EtOAc,activity_Acetone_100,DPPH_Acetone_100,ABTS_Acetone_100,FRAP_Acetone_100,TPC_Acetone_100,activity_MeCN_50,DPPH_MeCN_50,ABTS_MeCN_50,FRAP_MeCN_50,TPC_MeCN_50
FTIR_S034,Porphyridium purpureum,66.30026780734362,72.67718302569763,48.023888787059555,57.16540555404789,83.35393357987262,55.06574087485623,70.07425978078383,60.687884255481656,49.273599906282,63.30007773107553,90.39080193908069,81.08566165902818,92.69768219937234,68.30273191104781,55.87363869111875,72.51696471976071,70.77857596119604,86.89730570303834,53.98731152950132,68.02280974017876,56.9218908736376,61.63160633609819,86.61274307382429,24.45569808332082,71.14325374368309,37.66997260836483,43.30347473600905,0.35183411105553786,62.929266067123066,46.668064428411604,38.349730268131395,26.735527067231025,26.922153858259012,85.47672987330371,67.0209778212428,32.563160968518766,69.07831885949504,25.435236178862507,55.63470345975837,9.766542258551658,24.664425475952733,12.015128008164776,14.73163628492049,38.46354692480979,89.53093189785139,36.22823997588883,30.431625168266386
FTIR_S035,Chlorella vulgaris,66.00815609303123,50.15230888611941,53.44527263868843,79.74257039069094,74.79938050961745,81.34420972172447,52.19351318469902,51.288467520098095,72.00642819323207,65.44846792412226,73.205144354189,90.50625549090896,89.28990720251123,85.8760113249961,80.87664017702161,72.78220258994334,76.14295499376497,86.75801543865398,82.19847714509312,51.2277131520641,67.39301550331245,54.32970564281378,73.07519363712538,8.332701721054104,50.992723671559745,56.350265067597306,36.45317958437633,86.86523949270766,65.76189071268112,44.3303702736168,66.01742281106918,10.934943018203814,7.506290427670226,56.763488091755974,70.94720331912913,39.39609179131097,58.01661748855932,82.23060374349718,21.16161428408819,6.861494892411601,52.66914656604652,17.586741628060444,61.64715065354742,53.013336646184264,53.35605571497596,28.982238190949317,11.732504139296218
FTIR_S036,Phaeodactylum tricornutum,86.46588283653801,77.2796597445638,66.03709174046034,84.78874368495477,80.6564470787065,84.01743234564842,90.37981140291214,61.33673852073774,80.85898147059756,70.22203720879608,91.34189770476253,85.37687527758347,87.59207793971613,76.2072265356219,58.75405981017849,69.94765055089317,91.9627545285842,86.64989873771367,52.24827509818129,53.7915767086276,56.708825519925256,81.93220427130498,27.786529029892783,75.63620917434525,58.892560301559584,29.67386366539668,65.56781045509219,14.618407151515756,78.81607045885605,91.64741673297358,30.353507064836805,68.49345847298589,80.06412255257361,77.20123757242551,97.70395135134557,17.077259581189242,44.06567053253373,70.63400584913661,47.41242537973148,99.75512789762037,7.636875872934612,39.464422449250925,40.05595662224179,82.64651848002858,63.6245972023915,89.19966888796944,55.03937493433171
FTIR_S037,Spirulina platensis,66.54847992938359,80.205675769434,72.53129358570278,48.537660271674696,84.8681334480483,50.82041974294977,80.08224935489622,56.72334763168185,92.04557039924799,68.4908593442622,66.33912301604904,57.868402709993035,67.45268025822452,89.73782198307426,95.93723459453962,67.3571984637592,70.17622934491243,77.58430637195764,87.3434828242774,75.08584226755923,60.11390220128627,68.10674691320388,79.70435531834646,26.449754850111418,52.37058491879261,98.74257701149561,53.082113879360435,62.70053764005763,78.7910290959199,16.404695521563152,59.22211332344528,9.571115359176563,63.78759574882744,84.53915914018953,13.069908335426062,97.80505497141279,82.94366554532682,50.37220331654522,24.971320184857603,30.610694738588396,50.043966001570524,37.319099189818736,59.23302181673068,95.59693721957434,37.18486055014415,41.20125388033203,47.4850058902756
FTIR_S038,Nannochloropsis gaditana,56.33105091283946,82.77131904659048,62.7938873359154,66.32666708187051,51.33486436415848,79.45287311975251,77.86313087212751,73.73219898269542,63.36545194569131,56.73353193018949,77.32056291171544,72.70271833499835,57.32990976399048,77.72837406142084,88.71641658385721,79.19661467533669,81.05639529237033,87.66376005649305,57.479439369490436,72.58536487797193,90.95852899347852,55.22644132314677,86.52217128437366,31.364043704198863,94.04676230463569,68.72606951516867,57.01881543925087,26.25148824482929,94.80155242598126,43.27784583304316,24.831836035373634,91.55479606946182,14.459093207671925,25.378766240558036,74.59939677236993,22.913093671136664,27.748442766966786,91.40331115261988,41.6519759761566,15.712700384541911,14.308869790867929,54.18066094506799,56.52522191133305,60.33055394943722,88.27028921919381,49.99184460702865,49.55411166752721
FTIR_S039,Dunaliella tertiolecta,62.46651840438889,77.86735165038006,68.57670956235485,78.35525866896045,53.547506267442465,69.4315647823404,48.11428037552029,54.835606847128524,84.78831498018035,53.949309970675046,71.69796568547056,68.7410988028857,61.86208941239691,86.11669352718684,51.730568871680724,77.93779866154985,88.88866047909646,71.67267166030703,85.81771804002624,52.2626029375337,64.60745473899524,54.56361067149283,29.943789563745725,98.83428581168391,78.86921796431963,62.94600530131269,14.204245887624689,41.42925802598025,64.8913074088275,25.0382062285591,42.508052939622644,62.669374985280314,28.940371992829526,92.68917307311835,6.4761035419595,75.60583742508271,8.659290661990104,6.382520133809733,67.09818422025619,74.68410893539138,9.723364209904862,94.61038483300607,75.5523835198255,96.29089655982185,94.08796071850205,99.88315825095778,86.21815313417821
FTIR_S040,Tetraselmis subcordiformis,54.643387784060494,75.19050956436234,58.815763857399645,55.18006656846841,85.21394093501532,71.58257889167675,78.19583249740859,61.853240479331966,78.91292673811007,52.63369513765469,66.76809170647104,88.19614298599821,80.15286106259971,65.63028346142163,61.96438956689757,84.4748674525091,69.0791044438082,79.8114339367995,82.70556933396301,49.30321646208301,53.16338521296467,74.1373717220595,52.704208403029696,40.05578315951853,89.91233742848851,93.45475244174081,94.11300377284276,46.98871427184304,25.10635032308165,96.93364275095684,23.892659321311584,69.18148954046995,82.90142558026929,40.23005389112908,61.89523934177211,36.73505834127805,92.5140812932105,75.11381838206124,50.02187685606031,45.57451245839881,46.51522111391723,41.913926051053885,90.23135103967968,3.4432655939249934,70.28921339768615,29.26721671534085,71.83083811078093
FTIR_S041,Scenedesmus obliquus,66.88140948768971,86.61522385336663,71.85126677952623,56.22813926775619,80.13343169261097,84.59513807996518,60.292444517941,83.77666639574561,86.31117917371206,60.54235007108372,92.92670409127062,56.07637167812981,56.469883081998915,58.56187824864239,86.30153747800719,76.78008793210532,59.699923646489296,68.31450708624358,74.00459795504409,49.428010546955136,84.96585670000653,84.7560812523158,7.14868066233969,44.131209582668106,29.161358071680553,44.067299998700115,32.49817319963796,58.76636802023497,6.118015007093192,50.586885616396934,92.14663818738089,55.29590590266598,90.62325113453511,40.490695296239686,10.726991922568752,69.29639710418235,88.54029755692663,51.410422244101625,90.7408769417151,95.87424615747229,98.34753344407564,0.4519858331837545,60.9048776577667,31.667624903149406,15.502728501748708,86.94723119396033,97.55417291482266
FTIR_S042,Tetraselmis subcordiformis,58.32661402621697,83.77784103173882,86.9285704441304,70.26122429986106,58.583394043149205,52.09277428715112,56.40308918040463,77.7317698264698,66.40727104187575,86.81470614110627,80.15126731485041,59.1435369079456,73.7924369129513,65.14288229898456,70.46265861279988,78.36425446785499,80.34413429080239,83.14225964565345,62.77415260440095,50.49006758492693,78.8164876839218,54.22095149771941,58.323841015105806,92.05987299377911,97.96106189973347,98.12693513952257,39.32151050268473,51.95193520123688,7.9718121884433835,59.7572988025815,48.69942281590137,36.09704620382475,53.49882195307916,89.6553754387559,6.185476138027079,8.699161592072569,84.8778346014634,6.729005908691732,66.52052146244137,15.19913743848802,42.85441718630616,59.65194889250801,51.03989497992774,70.36582096862233,81.03967098852694,88.62059396616615,65.23442945857065
FTIR_S043,Ulva intestinalis,81.19604863456131,83.49044087109286,59.094128343726865,82.19806122880645,63.589344402423066,89.85203321092045,79.9495777067964,81.85862762727751,50.86036655024454,90.8361708881774,77.21213341443178,62.6667817809149,85.12618185391874,62.26303627647689,85.2893168158426,56.505307801611764,72.74097451243335,72.98368970485822,52.55322744156278,56.01448733664064,51.51856665014255,71.49803570890616,23.790639962961755,79.00663782805138,81.87777607233667,9.001396314899779,22.859693882830932,36.44392711743048,96.2301017784889,96.10269879100998,59.86007989369907,3.0373877131277482,18.83773524895619,40.391798291981516,61.47453885463127,29.335669883320335,35.614803122396054,79.75606846951734,31.52573300155256,18.331512131830852,6.3152151820151765,15.61943295752114,28.88076214337214,6.438407096418331,43.47617777723818,95.40601142254643,66.8592422389718
FTIR_S044,Dunaliella tertiolecta,56.222656555920736,53.63767086357863,85.09442758542481,62.62355212270805,80.42686359055706,80.14071985346976,74.48115971449968,50.00487377204173,61.29271571179049,86.19744914477089,89.42649038951092,61.08449049338599,60.24298644275409,65.32737085141606,86.45218867873056,60.1248511742618,65.26196570531107,85.42885476940039,51.7754909527108,50.426962935708744,75.862300595658,85.14462716870834,76.49636461036484,85.94820876566843,9.95662196191377,98.82115274240591,30.336135304232137,4.046232057703126,82.33068275251362,68.82174795668129,60.29663152672757,28.648005895017725,1.4036073759545187,24.626452895069995,84.51250764780913,66.5430208262488,74.35181402719432,91.4449709193493,75.19188399610137,90.29657817663187,5.131198470231579,90.831225470681,81.95255748492868,59.28623524451203,88.19903350485714,50.09532362777836,92.1969314463446
FTIR_S045,Tetraselmis subcordiformis,64.0986610413828,69.06693181839852,83.55232406220371,70.42749353840999,76.42576287503022,85.29437032178541,53.48326900446452,60.37549872340603,68.82584001956971,65.89125224181052,67.46469119268038,85.96782363433805,81.01411606641503,76.63040133455607,64.72725892499112,79.48364831001709,88.61586855388954,84.36580850225296,50.825681332837576,76.72924745897993,52.16211726625498,58.81472039989582,17.363163617540256,46.835671393280286,8.710693909735323,71.96920865964846,37.87447980612083,12.660459168563264,59.337656432429306,51.213468965957,88.15153035959248,5.9901090732943025,12.188438658625756,66.33591812040336,13.789772166617698,18.653904707849666,11.278164944482738,6.419952494716064,28.672310689738833,98.10476775023467,83.74110963617335,59.06100031326575,97.72991033551021,35.36236309277686,58.09799750548817,51.01967471709145,17.503177558416418
FTIR_S046,Ulva intestinalis,85.79251959020861,78.70975469669375,71.14316664987903,67.26290383759493,56.16985422324833,72.14906023618445,87.3029465084184,80.26163583160637,58.33312356273154,69.52545673207673,77.96987148835805,53.36438059497714,66.36855368573254,86.72633387093235,68.60016117155106,53.32693010983671,74.73064855445078,88.54105643480933,73.66732462861532,59.88753848550477,61.8349900992741,65.10298792239512,31.27422562507669,21.250357372802696,19.1521037828563,57.99398809832561,26.060455652931513,62.399097532332036,89.99714862983478,36.49729230888293,50.19914977013571,77.12188310570215,85.36484930928471,79.70397434743019,74.94695979448316,39.837886003584124,97.34389666234277,66.74654860025603,97.66160924039735,95.61249335363557,76.34039728547228,62.52094563987662,32.48002412563444,70.66076324453626,43.42551456715073,40.525115079048376,36.96036796074053
FTIR_S047,Prorocentrum lima,76.64642908970158,67.25557275580759,59.9942233750897,84.76163212415699,54.30927077085145,87.2925720028185,58.600069074342535,87.03196740458232,71.97222900769886,83.5467881178818,93.50869186791851,59.697448329576986,83.38484437081107,65.00726735233658,67.62239545947403,67.53217907862141,69.19720510499857,57.159200173612525,71.21783850076035,71.4562957877919,85.76475919822887,80.34005782071313,1.447447679006697,6.563881650091807,33.63746402186523,35.64865379519051,45.349854508089805,60.6017769929972,87.0132480865728,77.4441495870316,95.55798298340086,43.008863183974476,73.94544447674267,12.187203820268888,30.99358716298054,98.44402924390084,49.25182136414891,11.341387094103773,8.52363996225829,96.53273371030545,76.84291175496519,61.85942829589794,34.583074658872526,0.43079891596893294,87.22051660507435,46.10258127816865,19.300144590797952
FTIR_S048,Phaeodactylum tricornutum,58.02024288613301,72.05757612851171,73.7516338797837,66.04873785567294,72.5593657184111,49.18217390228092,82.39587046220127,72.73657729780892,52.63576420962578,77.21477727390995,72.54933212979026,60.9391601922604,96.73217929690944,85.80510431857292,72.28701456368857,55.32516487852977,80.3428490311658,71.83633124585245,64.94977229453343,72.27317525679335,69.84120786941462,74.53667782345299,3.2551921606589374,7.981401907614538,21.943773521598676,20.308668778158356,83.30896395741935,66.82722167033863,35.957623442155295,40.89905264906467,80.30496746214135,67.49771031258443,25.57098826230294,2.470782049061071,15.785577795669148,60.133591885838186,77.56785403165308,12.709208303645514,43.5687730378598,0.44805438995706437,5.506756531909995,83.88849045416946,28.13880946407108,15.345932179244603,52.535700374385016,98.67355049485776,67.47433971646345
FTIR_S049,Phaeodactylum tricornutum,58.64177294163647,88.0283836032936,50.414912978959066,91.1300491119926,76.14631404297417,82.69988435467495,64.69481829937405,50.578779360332454,79.15635979321043,83.53080927867342,85.73895546687545,58.69092597096854,84.2339804197362,79.23004860400562,78.08745900034377,79.38482680238663,83.52700838343672,75.94563713976413,52.98740621716521,70.77183501637575,50.02438730200247,66.03668788221344,49.67018417953405,13.698955302268857,5.184014532010616,98.25578749179765,84.36661332896415,8.037702677821102,80.94519705004618,75.69589252380239,88.94823341685212,83.50815321855566,49.65267581664558,34.40220099501254,91.45634533139348,10.591526466703904,65.96781623741614,53.453280409239724,27.998750311322816,75.0941595793886,96.82515657998714,16.45584257029743,98.47555522135866,93.9988718309121,18.351538969938453,17.622454329794778,22.981619425607303
FTIR_S050,Scenedesmus obliquus,59.88339363495004,52.97124669043335,57.27130172935716,63.56811712490748,81.79809200661934,59.37422641399486,80.56164490634966,85.09547719431107,66.22373743739014,87.73281884182319,73.14586880737218,75.13586020005785,70.71223993856137,68.82610362620078,61.52535419534994,62.50701862505275,63.315831064639355,72.834352613939,54.573439938014836,87.95416841475019,80.03277787867212,65.71855699833743,46.83125344265762,26.93489241692695,44.5013129522686,23.52216728612212,61.231720260636195,24.979668895851326,19.905324923663592,20.05307544897994,58.625903997378224,29.565463119067957,14.167550062248713,61.46892135452775,46.00900058240841,4.359124143717741,27.920242293623133,1.502442959279504,64.35185055382067,6.8705725565840865,24.48373051477749,39.83836664525139,11.746157151476588,19.296191315268317,45.01658249238283,56.55976718172921,15.674060303065406
FTIR_S051,Phaeodactylum tricornutum,50.76245246688364,74.64777538997077,72.2228052621742,64.8657682563371,74.5151508303002,79.11933176303043,49.43334973986746,60.88573573414277,77.9758025039207,77.38566736709427,97.18015768401905,90.39221569220089,91.80019238196923,77.265693053715,64.47127209616475,55.83472149813964,83.42330640513434,73.0285597719173,55.023440003579886,62.87920354946952,88.65657857565523,69.71960007322451,12.769032289247772,77.73739503357915,26.25118600079751,88.0107683945246,55.27094855553626,23.487036374406213,98.38380753394233,2.3704673418252664,29.859093683619196,87.461670618363,11.08812883202206,24.626897324692333,68.68403794760339,34.77174121751716,9.12803223394013,8.615645803528082,83.6812450290258,42.17026208434398,51.17825986649758,42.826570621884926,67.51261422213,86.82255192579265,89.02582705262738,98.67959725406756,47.767051854457144
FTIR_S052,Phaeodactylum tricornutum,77.13796245300483,85.12806191460525,80.89720156952441,70.36899397501169,51.74157922087953,76.58541217082245,55.89990566366513,84.99248192366262,86.01872217355258,76.72860027433879,94.81478573360741,54.12274077377308,87.77931840254985,66.88492463958563,87.42467854057436,64.64951306976614,79.70584592245599,86.64291501433037,54.19014048877037,66.26534008987835,77.38760635770743,69.77468229077229,25.756250490952382,22.952600879601082,46.266993532462166,5.704742945620433,60.228267552915085,81.46311484466948,31.61192195947479,31.48801318389246,17.07010977003165,12.496099096448143,2.2700358080448235,11.618306036123593,61.31672597539792,94.51766022536694,66.19698917180774,70.02191619148803,96.41797435970416,45.857458065878795,9.733303165658391,31.33571927776394,57.58232495510334,16.219567482113483,38.25075419503898,40.18320690418823,81.24561660420387
FTIR_S053,Prorocentrum lima,57.90000949868935,86.09942617319393,79.28218243217944,85.43170350270572,76.61803910302643,67.1384088837267,50.97780826267722,76.99032255270227,75.51738295916617,91.83625300993619,59.55670186747946,72.77552093598106,72.66017650606511,74.34500700943464,71.0538408390089,83.58154623260866,59.50855670688867,79.39439356278584,75.35285298498232,88.97968302384318,83.54741822833017,59.97774694823405,0.31811092933116125,42.17935814702371,78.34874750850793,80.12643142397435,50.42387569339194,75.9801547999314,27.959063559294428,71.87776120821148,67.64655974394981,52.692828619957844,50.69557370075673,5.925938177512425,57.195686820064,95.89387026793098,8.503403411186838,37.00344795723522,42.73688803818394,27.836475696841077,4.317965596632689,0.306564903380524,70.18287651987333,42.76571975019291,74.51365444093335,42.61909473534742,38.90629242428306
FTIR_S054,Phaeodactylum tricornutum,57.48176560519231,67.85996110450714,57.08444479822849,52.9749057161293,87.35468278164643,88.86589358311004,83.16523084416595,81.56485095244435,57.766212459045796,89.36989157628874,65.98590613391144,97.5239898097749,98.61404846026946,78.46749504068866,86.74493380373345,73.99062183539488,62.14633745169043,66.57565476095867,72.80235311963244,53.4550189403847,74.02029111260866,89.11484824124014,38.10677478158191,45.813653497423935,32.17726720814701,86.95844935103953,7.100205755391276,75.1641513908164,18.231602993447105,99.3411364423264,4.686598050332414,77.73953422271985,71.23209474915188,93.6196850800222,18.448668218978547,22.94718980429319,49.90219504655343,94.72645696435292,62.0376325061763,66.31968715218493,79.09398685222533,26.798222528683457,71.931274569546,18.54819457715563,54.8198035913389,59.900582725029054,51.13919881769744
FTIR_S055,Phaeodactylum tricornutum,86.76004078354576,51.332760084458535,86.93816686465925,54.422379682402656,88.87435674962923,85.2707673670371,70.77060024682748,73.91292022053698,65.61309183768124,73.89445401410484,62.52945121086294,61.49763421316532,58.2315848503473,67.47021400894525,60.390000115888036,77.08784390697923,91.02168270911777,66.53088287446084,73.17868158735676,68.59046025813315,82.57824792641384,84.50406757411737,57.58730840369666,30.96859921393007,4.030298846398894,24.491242649410573,10.19959769755775,97.19028376782514,55.534463990464936,20.454502177109934,58.17715648446582,73.98423145357546,6.135235584210852,18.086263739366913,41.956744805894054,49.0449237761358,51.676554333605786,67.06082053561992,92.95837384990541,22.511109830593767,12.965520043590395,61.2138590799005,80.04706989151205,66.32015026409405,22.515037970096774,30.383419484421726,87.6552221054082
FTIR_S056,Phaeodactylum tricornutum,72.01925800948752,52.603615913483814,77.43166208878344,64.24911728086948,64.02365292554269,83.36534273560281,66.2324741232583,57.42880423179881,84.25208794812697,54.69934670108692,84.90467608888865,83.47718382114886,69.55994312703162,81.34339656803344,72.03710665471505,67.02949401705898,49.47279154261312,61.8851985704667,84.66042648376157,62.07403066838922,72.1345352899933,67.78242707334965,42.729877128295016,17.70109026732448,83.45379732781285,97.6953176313059,47.86671869996872,91.5851293738422,90.13382254329616,81.33934355697713,43.03853289636196,66.08141469184139,40.57805696931891,15.60360628733074,80.14510991827031,75.10926443191292,19.84120194713389,56.01966181050294,53.87873452659482,52.62291225095963,72.61776195203868,40.81660929615436,70.27058721897082,88.34544534999988,93.40060143428711,48.0049845232619,77.19034963115479
FTIR_S057,Chlorella vulgaris,90.2052855217916,53.5720121726852,61.880268583370345,74.23809281409864,57.07984762618893,78.42721468643671,81.26857763525692,53.0311720675398,69.12919018265424,73.24446299994962,64.65065282583842,88.22658484207165,84.64851571816757,75.88550112337532,78.9594802748283,78.0603407710443,98.93164673291135,86.21979442725922,78.68335537153851,85.00568428776887,61.45013766774268,85.05635228693042,83.51023473085695,26.803078737654296,49.03185066083805,37.18310943020611,7.384184142565942,64.40749186502902,55.42741136776197,60.23886756293246,19.497026983008357,56.51304124831055,57.535615885989365,32.82454701774111,25.994330753590766,93.43224957059213,99.26959134440348,21.433852079682293,12.545647864919063,34.92289911708427,2.3236332098118484,82.40836074714967,18.542894046545843,14.304743343380599,73.70643828405738,70.40236080872644,2.9597254806828954
FTIR_S058,Dunaliella tertiolecta,79.48856338709491,78.2806462734201,73.65392116134143,62.19525203318773,85.13157549356946,67.73887753974633,53.165150610580184,62.433489734133616,88.8137353726873,85.7375171551579,89.80390593155936,74.39898601100313,60.847147933668396,59.18391378136368,57.421997745059066,50.257314105044124,66.40362495477355,57.73456126072092,63.7907995704325,87.87843887434559,64.52808356276006,85.86834117221028,61.64912514101898,85.23543812200487,24.414885847219924,15.835589071805567,12.971709763549455,50.884394565985346,3.898405044387976,47.24244958378196,87.44908218754975,22.034804324789327,42.75702513977415,62.50563959139529,8.237283835750242,21.542144364471138,82.62529294123017,13.337342170742284,78.93002077858998,61.62249585779145,4.149121701362867,72.90174947868601,80.08876753590658,18.76485366783983,46.965156891485684,46.66673859634428,74.33526105119451
FTIR_S059,Chlorella vulgaris,67.21569799721384,57.49800329645801,57.78349683797183,69.87517480100618,64.06998443895357,62.947914311678524,74.54111108442567,92.13227018489961,74.23304754780278,52.567496408792465,52.36910816098505,84.80981835777638,61.67209260466106,54.67764995791033,73.19101683096483,87.85315478489285,85.31148483371402,68.5432992278829,51.237508021796266,88.97993653230571,56.824791648206,76.16303962035944,26.60839120112748,99.40722747136871,92.82573140479661,41.94901566123571,62.57722697540776,81.76540382941764,5.333969170423947,91.55356404216154,27.604161841410445,23.845645314771456,3.9173166270916826,96.00571054325926,68.45334214765468,47.45627624684047,42.07670405809311,62.81127687021666,99.10941869168096,56.29060717066032,54.01194430798086,97.52912606881293,61.65249998278164,4.213524826950765,99.17025458292636,28.301324541996784,31.114872485154056
FTIR_S060,Scenedesmus obliquus,69.07175833015616,89.18414813133322,58.8987848820521,67.0603502210739,78.66051085341145,76.64924250547992,58.821568355809426,71.18263917000908,84.68991872357657,50.49505353407304,83.70876720543396,50.5009589368315,63.04605086366481,52.78106307513822,52.245016496860025,89.1719654604299,64.85471846142406,68.77959699142687,58.60944234884633,76.42794877214857,71.48488060654624,65.11526458799742,81.1022111318083,37.0674245364184,73.5195052526841,97.23256404630568,94.55839445262247,54.96625950306532,51.827766867408556,54.94677400347028,11.188633414869464,0.9316574455801918,35.91251176914183,98.04541374269645,75.25495542018254,49.14538946061242,97.25749164735456,51.58049971530083,0.0802445117827677,13.931419210005846,83.79939349132385,59.16714724744916,95.19355122978969,73.19665844458532,98.48785559305645,79.44536958115621,5.694493225544406
FTIR_S061,Spirulina platensis,83.18894100692319,58.375813245531596,63.46717277515464,51.94219975259396,64.13978299855486,69.17164346782015,50.91090178970202,71.65489962727573,84.79334871833925,51.48898347486989,81.99290197043715,66.40491850806431,81.8888613766095,60.57486939333297,58.12737689602955,56.447168690537374,53.655025222693354,59.11986237142864,76.91841093717629,85.59693478445745,81.78622433758608,80.5871822047884,49.94867503030173,46.17509087635645,42.17039642523941,11.349122888159169,3.4762978086094742,76.76187457094761,88.99439179946835,55.36110784227115,27.364578113769678,44.82566538176228,60.75308547708068,73.86156587328591,82.88403460408279,95.91885457490426,31.848584242399536,92.16687118027454,57.53530266753334,57.22546043868824,91.072235750604,75.81439141112855,12.732617522634937,39.63305976480057,1.4898008735959145,57.0148783633284,65.83437319042534
FTIR_S062,Prorocentrum lima,60.04112806268165,67.34810903893221,64.81302457467235,77.07894690377273,67.78981528226684,67.9952059082503,67.70138751473378,79.70151282620729,87.51508508462075,70.26925069619054,82.3395838611163,63.45360668534624,74.63428362093191,62.77369145670836,65.33225208540846,77.17299248458663,89.73909853500498,57.62876051987139,75.30116747087114,77.14863060536605,54.53287477830596,59.92459416047142,75.88103210038678,33.49885536626943,34.71237346531858,69.29722893947526,60.23150439481678,18.01709761456618,58.334783274031125,3.7953932585559014,45.17296740484736,26.535284533428648,20.998049252208173,63.864706025971664,61.765902969052966,38.254977490422235,93.87824474977954,29.04023044902473,80.45355389518593,16.116394281474232,99.48423350247616,18.35615011678814,34.35231885511417,16.64263992307702,69.29322637415308,38.36878514099141,85.30661542641639
FTIR_S063,Ulva intestinalis,79.87588434859653,56.998729978453675,63.03588053832351,85.42102982995983,56.57257820716352,70.18515340912045,69.24574271600916,49.81035833165561,81.62467778028935,52.87788172220078,70.66706260348872,67.93335312958878,73.9236576750529,77.96783255687397,62.53105325376232,49.41534617132557,75.18464108211273,72.66568686583543,82.17398335063871,80.47620119784705,82.48435593208887,69.0347356838699,56.608908632671884,36.5438704999995,7.105178877187901,13.60920316685471,45.248947568686035,51.300564611604656,74.64268778696439,62.356070435249855,56.495189209750606,24.081526943746745,63.75778080467711,42.152002339674425,29.76003269155595,32.22341985133531,5.830044689492331,62.600313237089736,67.64453349714701,41.58252285352096,4.312989872389361,4.803439520549235,12.554388954408013,75.20089984451229,97.19789593830329,25.741734460311395,1.5519191673966537
FTIR_S064,Nannochloropsis gaditana,67.12826144590511,79.96717269317823,76.57091981541939,78.11487808000298,51.04655253352434,59.142690804553716,77.55018667373943,72.24300824908998,51.780794208463234,82.8009682150183,84.64163304525965,74.15662571150318,52.47373615384419,78.22636117659758,71.37288214741362,83.14486398294963,78.80925473732766,80.10397192408959,69.20415200281059,54.2382121035592,78.54759427075204,74.50546725051427,43.74403615572591,68.71734944748366,28.56523041763941,68.52971523467589,3.9508498993210073,48.36056040482136,83.67354421971538,77.63001086265298,94.98775626122728,63.85301425444933,46.79779586481337,64.10297463046847,17.395559094547618,42.07109282044868,63.167471099454076,47.7718896458468,84.3397478813483,62.21062241634235,89.60826821195718,24.676102753975748,71.32419203117966,73.35557633004932,27.628457284373432,44.2700824051103,41.384263667694654
FTIR_S065,Chlorella vulgaris,72.56545422267138,54.331255892928525,64.354448095486,67.51226784358003,90.21069753430587,66.8352879109004,72.86478348916832,73.55245468447066,76.21613466537035,80.87034277679744,56.286030122759776,70.50384719573347,86.4899613056344,68.73218291569263,64.93177821893607,87.60921516004717,96.15521638519066,64.23864058611264,82.25558870653819,84.65593465459109,69.66584929494607,91.41593056023476,39.61544444174234,73.53263140408637,71.5829431073748,15.421993432296176,78.03720450410793,48.465063276114236,13.153180990130798,58.342872919630864,35.745153241157176,15.685803438778223,66.79368732371475,15.539835938510748,30.57560510194699,22.18296646057507,80.61684515194668,17.616536043841414,68.27500697591272,79.66273718677837,97.17876132824013,33.52128000353177,94.91331483359781,23.20048730621633,37.077579883752186,97.0342510152064,44.03563753581706
FTIR_S066,Phaeodactylum tricornutum,89.2023034246588,62.78668612793893,49.97717574250399,69.51239616913968,56.20295504063863,48.09842321687832,65.15237167164229,77.1494770277062,73.89824368266491,64.28158253439214,82.51058734775812,67.01352488359267,64.42764765277857,79.56264204893321,72.83190822044716,83.4554317849636,55.48269504856821,83.49217645692178,76.80397407226884,75.21876585956736,73.49959345950451,83.60671820399884,2.2235287919878832,31.703758931027014,7.563487471892605,94.37498227638848,70.46806311913389,51.950330000278086,42.8953841334698,80.6469227552027,82.12381855730106,23.650498001127364,51.59256752277878,13.809081954049084,0.20356904221713323,41.36152370544433,13.818463526699565,98.76505708631113,29.641967353251008,77.03143012574971,97.11861266586064,6.322889263350861,2.3644645879154047,9.874220720291705,38.317500035275366,59.477982088292705,46.8299270083956
FTIR_S067,Porphyridium purpureum,70.49395338336865,59.400051746331506,76.59069501988331,67.90886927061852,78.57356620148825,84.01721655906982,57.453022256410655,52.36415235968427,82.02168473570893,73.70568120100721,77.65264452841441,83.94995635684934,80.32132520588735,90.42882319593032,72.0147110156997,69.68937784224015,68.46048111369214,55.907414427345444,72.53944732097605,60.11124344503122,87.53843450637089,73.94453238774693,46.93507881679626,14.502008590556336,37.6477949471908,91.37111507157033,93.43381019132786,61.399031897192756,0.3814652123225626,58.868279067884586,78.2852811748431,74.6484788108107,1.7244353170343785,44.16763564597996,25.481695169273642,76.08210474645199,65.31804179569562,37.00599723827058,48.03254493670915,90.02977298320081,85.22899505464964,82.51387202848305,46.47384114649352,2.8543466890034397,64.0882776622979,13.513945265575034,72.53863288378591
