sample_id,species,phylum,replicate,intensity_RT_01,intensity_RT_02,intensity_RT_03,intensity_RT_04,intensity_RT_05,intensity_RT_06,intensity_RT_07,intensity_RT_08,intensity_RT_09,intensity_RT_10,intensity_RT_11,intensity_RT_12,intensity_RT_13,intensity_RT_14,intensity_RT_15,intensity_RT_16,intensity_RT_17,intensity_RT_18,intensity_RT_19,intensity_RT_20,intensity_RT_21,intensity_RT_22,intensity_RT_23,intensity_RT_24,intensity_RT_25,intensity_RT_26,intensity_RT_27,intensity_RT_28,intensity_RT_29,intensity_RT_30,intensity_RT_31,intensity_RT_32,intensity_RT_33,intensity_RT_34,intensity_RT_35,intensity_RT_36,intensity_RT_37,intensity_RT_38,intensity_RT_39,intensity_RT_40,intensity_RT_41,intensity_RT_42,intensity_RT_43,intensity_RT_44,intensity_RT_45,intensity_RT_46,intensity_RT_47,intensity_RT_48,intensity_RT_49,intensity_RT_50,activity_MeOH_70,DPPH_MeOH_70,ABTS_MeOH_70,FRAP_MeOH_70,TPC_MeOH_70,activity_EtOH_70,DPPH_EtOH_70,ABTS_EtOH_70,FRAP_EtOH_70,TPC_EtOH_70,activity_EtOAc,DPPH_EtOAc,ABTS_EtOAc,FRAP_EtOAc,TPC_EtOAc,activity_Acetone_100,DPPH_Acetone_100,ABTS_Acetone_100,FRAP_Acetone_100,TPC_Acetone_100,activity_MeCN_50,DPPH_MeCN_50,ABTS_MeCN_50,FRAP_MeCN_50,TPC_MeCN_50
HPLC_0045,Porphyridium purpureum,Rhodophyta,15,43746.69903131811,125289.35497063103,0.0,34513.13023597641,0.0,154257.06640204723,0.0,15428.151068143108,0.0,116469.5695096109,33618.60102643483,0.0,0.0,0.0,0.0,75785.21324866281,0.0,10433.903640746348,67908.35932093466,3333.6056063335036,69512.98020532828,23389.105891220435,0.0,27192.39407411521,0.0,104139.01583551127,61370.88656889273,20612.682571459816,11285.952034042046,109410.79104348087,0.0,64419.806958248046,33766.636903066,0.0,12935.857382511671,0.0,0.0,155247.1019595733,12173.981393974937,51574.15278878916,28801.05863496422,106604.04385408195,0.0,274.266468178063,0.0,92236.46477664002,48113.88472623593,252482.15266977897,222546.47434594948,0.0,75.68357779510906,79.14301024929803,77.0983335697171,76.76638364246352,69.72658371895758,72.89238633527307,77.12266212684898,72.57695216486867,69.69997468662693,72.16995636274768,60.84766781177598,64.53089057769193,67.40039123463207,53.135682653305416,58.32370678147446,65.51472919559264,74.97898567363647,60.799937686509786,65.25870139571587,61.02129202650842,68.45494758052669,77.14719274659696,69.2949221468441,62.79706090131009,64.5806145273556
HPLC_0046,Ulva intestinalis,Chlorophyta,1,8153.421054926573,55548.41047150914,0.0,0.0,190283.5947950787,8353.316496086802,0.0,16942.026085611746,0.0,67237.49609727028,13107.873300895053,28354.62680902695,0.0,10660.7452608847,0.0,136892.89736497402,6493.993811307683,0.0,6838.354148043899,43275.75893987713,69429.00252596698,0.0,19326.776093070122,63592.44168934073,0.0,0.0,0.0,0.0,0.0,166973.407520024,18331.665376572753,0.0,0.0,0.0,123496.018213026,389883.40942956123,1133.5892136294324,102251.54178319611,80.5338925616905,0.0,10083.958970780186,100712.63303642665,14344.840645254495,24054.538383591993,0.0,25671.31550293662,125356.52765760194,30096.976422298056,37306.02026287042,3437.7576900579675,68.06177714286157,71.51142105107944,66.48689144796724,66.99468756326722,67.25410850913237,65.21177521803423,71.57674315531064,61.755231242658326,58.9734892700948,68.54163720407318,53.372245877243905,62.680093634957736,49.65737532413328,51.74912390869236,49.40239064119225,59.286808814036114,61.76602070480125,62.067777663162595,55.32994893609181,57.98348795208877,58.663580438852705,71.90182810049454,56.384482635800815,51.18983343336316,55.17817758575231
HPLC_0047,Ulva intestinalis,Chlorophyta,2,32219.350349975597,96171.93489615913,562.153037446404,0.0,43474.97370993824,56832.65171497534,0.0,54246.76149056184,0.0,8678.206004410737,57836.86182274157,8952.709220964904,9424.064412581116,218516.2627730489,43112.295472454716,97794.55499181652,0.0,0.0,7181.847603443256,12048.644152744726,87186.98986278202,0.0,0.0,5441.238401662689,31378.56132634263,0.0,0.0,14595.003466129603,0.0,14825.160746061232,62414.548415692625,0.0,58270.16778927324,12263.40335369833,0.0,0.0,48799.193530039105,104189.26540268831,0.0,406.815664825077,0.0,0.0,27812.39447474938,72995.35769006213,0.0,0.0,72026.03240084714,40177.2204576526,0.0,133847.95088966098,68.41897618205894,75.83254614108981,67.65040311638408,61.12986877001126,69.06308670075065,68.20930812821038,71.18135508322716,69.73872825158534,64.0725636125897,67.84458556543936,53.03802173259675,60.41450006936224,52.84710991483228,46.201790206221624,52.68868673997085,59.58171928168221,60.36750093646545,63.15929048176406,57.46872917909289,57.33135652940644,57.97987860030939,65.78053442383862,58.848163796075305,50.088838407944806,57.20197777337881
HPLC_0048,Ulva intestinalis,Chlorophyta,3,44598.57653295133,0.0,0.0,12755.30350982378,15997.523751906005,38475.40220984231,0.0,101454.77749335211,3138.40816912858,0.0,0.0,0.0,13991.443249983206,0.0,2763.3749287549913,3081.7568903734395,0.0,0.0,2242.6452884666223,0.0,119338.449615283,111458.94101764941,72402.8531884553,12855.194157462167,0.0,0.0,0.0,308722.4937808824,163369.85366647036,37678.73051875,0.0,15591.80372161184,40270.14768723953,0.0,0.0,128359.7958034692,38674.839728793115,0.0,25733.07079985594,76855.6830869231,0.0,36082.933935545756,16131.01972243936,28572.566195345036,11425.668421318534,161496.81777736678,54793.23668310641,37313.21169175838,232530.42314224763,0.0,66.07116505095178,69.51216938687519,71.86872725644807,52.572380725023294,70.33138283546057,67.06266814878667,80.7812879237784,59.96650645067263,61.53452218119455,65.9683560395011,54.53187614873837,57.283002077107035,57.74549697023592,50.956470724087886,52.142534823522624,60.39523469272129,64.88909024467713,56.46700283628697,64.81945795529407,55.40538773462696,58.25540807007949,65.04779506062549,52.358127801706914,52.959532024119646,62.65617739386591
HPLC_0049,Ulva intestinalis,Chlorophyta,4,0.0,0.0,0.0,23856.705603578823,36069.85751292804,67669.69579707591,0.0,30064.111682239985,19666.599101188902,45111.95937243762,0.0,0.0,0.0,57291.89556247136,0.0,1396.503207835121,60111.55516023875,93419.75153650233,43705.365036741714,2218.5250387104998,12069.312966454498,3357.2135174661607,0.0,0.0,0.0,79710.95775086356,35259.15265207404,0.0,6204.951592981843,17216.149731497673,6527.220482823867,0.0,39468.32263197752,0.0,103359.08268421657,3897.714409549516,14835.474655196227,108863.74306309482,56419.432406424,45392.077468460484,120952.67280977225,10796.691038154833,0.0,29754.333155349268,108468.06240019308,8022.800361896967,93683.08732494987,1703.1107826372486,0.0,15221.894083606427,66.91931147617805,71.13520998671736,66.24515241380374,60.66231587824304,69.63456762594802,63.487426296878425,71.30927272223343,62.75481466085302,61.80028047198465,58.08533733244259,52.02768104878366,62.838840324666336,50.51728296131134,48.92804126101476,45.82655964814222,55.85649691558258,59.37058560215371,55.281635385929896,52.0548366121567,56.71893006209005,63.74672134601164,70.02296700061156,62.13084377107744,58.98199150591833,63.85108310643922
HPLC_0050,Ulva intestinalis,Chlorophyta,5,2909.5859136763474,17261.58309325386,177506.6773309949,30437.241893790113,0.0,0.0,80190.48686173103,120285.86935716575,62229.67231078984,19378.697064039396,66976.950359903,60855.77778743082,152517.4979643172,60003.31791386373,0.0,11832.652467696866,45461.574656649944,18307.3513299015,8256.471421559087,138037.0988704694,0.0,0.0,89639.5121043726,27304.22964886578,23641.444368536522,70009.49128679583,1221.4400840055532,0.0,16562.225995386605,11960.855594449968,14543.326534843054,109876.62845866583,0.0,27334.82455658423,62908.03835532736,327113.64077253226,0.0,46364.129547400546,12678.548455874285,161273.52261065188,3883.2760040437533,0.0,29424.519052086158,6290.1799177232415,21808.297764153966,94923.79071823246,24376.655209073157,0.0,200710.31646524768,8418.720864653764,67.9303468388168,65.40673142590884,71.77337956769993,61.54566150097216,72.99561486068632,66.0721977180623,83.33264365566599,56.90728947951551,65.2815085914426,58.76734914562506,52.77142613813256,60.84040902220337,52.77291134579243,49.585795956514055,47.88658822802039,56.414570227814686,64.822164437986,50.606568648118476,57.066549051594976,53.16299877355928,61.19920613023716,58.65590395705431,65.5797472933628,54.86396272209674,65.69721054843477
HPLC_0051,Ulva intestinalis,Chlorophyta,6,0.0,0.0,97319.87574278234,28415.674869212613,71008.15175911985,0.0,0.0,58653.62997078011,17208.087201660986,95296.27709728618,0.0,0.0,79250.71242475533,162716.93842491577,17158.20860001653,9183.820819700784,0.0,0.0,1529.578520273474,40238.39464153027,6380.739732128261,55774.515655866235,27155.94011358125,0.0,0.0,73271.2432691577,0.0,0.0,98755.55778080966,40298.92405304128,40116.98658340377,0.0,1542.2629313999319,19155.58896351552,43596.98892000401,86690.22604841346,40120.418521358064,0.0,58301.90860175307,105165.19717352361,0.0,140070.28612166183,177993.67361549122,31810.029739422014,10440.675777940625,25803.70779311946,0.0,7329.601266752931,1341.8721976283239,87.41426793448377,70.17680304121066,69.21787210908235,69.02185697747659,67.09609040287098,75.37139267541274,66.81400301189143,71.91500191348999,68.57597071412496,65.3771009476813,61.38793847226949,50.7494190924369,55.28000505145517,49.264414841577405,43.7380836439001,54.71517283281495,56.082306497971565,62.86020036665503,56.7179842523658,41.72913393839094,63.02190743447448,58.06256477924423,60.68957865005245,67.40725102375585,49.33636741072808,54.817062032440525
HPLC_0052,Ulva intestinalis,Chlorophyta,7,76068.55120107128,0.0,31019.6710159504,29786.235808286066,0.0,30557.634213646023,0.0,0.0,0.0,0.0,0.0,4965.5204201574,0.0,0.0,16286.89267474216,110526.5715014884,0.0,37635.693851929056,53226.80186596572,181222.9781878628,27321.93984524142,0.0,70623.458855109,0.0,0.0,87678.5832159273,0.0,87437.30081701363,0.0,0.0,94013.14723965732,0.0,99553.59758694313,11407.61421112438,0.0,1753.699277650072,4160.380927069632,15706.662849309725,23900.708960834567,0.0,6373.790292986861,8169.877332672338,35573.28484971014,0.0,128583.48488970296,131659.76776854208,3510.134156130149,65647.86579788546,0.0,43007.836141834065,65.93979226175458,62.27053788372607,64.06015478617371,65.24577490330526,72.18270147381328,63.485762985845795,62.734743517610646,64.4753787691903,66.5387429540753,60.194186702506926,55.11273479846848,60.050064672470036,53.863898012424016,55.924187948093085,50.61278856088679,55.38612728018942,61.01359760649972,59.81983901265876,46.794605327802635,53.91646717379657,59.97459777716607,62.44376662330463,58.6443527491796,58.5269591291847,60.28331260699535
HPLC_0053,Ulva intestinalis,Chlorophyta,8,0.0,0.0,41808.474280543865,0.0,33365.463810202855,28512.474002274073,0.0,69919.69462747307,0.0,125921.80614277619,24218.89278167338,20601.006212268563,23209.47558120933,0.0,0.0,47638.48102456268,7254.7294109430295,0.0,0.0,2326.5232764859065,21762.219908494022,11128.709353083988,226228.72342010165,14819.432200825588,81254.99714828363,93497.17476473801,158556.57212157443,27450.565740052112,0.0,4993.671339629653,55261.63375135345,71227.32066935515,30411.056729373227,0.0,47146.34339272835,34233.70955032624,0.0,0.0,0.0,72426.97117220347,248021.40613054507,0.0,34212.085631168535,0.0,0.0,23693.818361465062,23780.902167030945,349.33823205612254,28363.32038864246,0.0,64.59374915063555,68.11908811645311,60.913194054402275,60.09487746590927,69.24783696577751,67.52292545479126,74.42093507489066,63.75859403031121,68.78217440287607,63.12999831108711,55.10401723872863,58.18128644181383,49.28169311865099,53.0297136049381,59.92337578951161,53.95985529605355,54.652732156255226,55.015351725461215,57.15911938820015,49.0122179142976,61.583314659142296,66.53340229455101,64.08588880083029,55.446248590760696,60.267718950427195
HPLC_0054,Ulva intestinalis,Chlorophyta,9,28468.073804688887,0.0,0.0,17486.705972645726,114217.68246696127,45350.97676622113,274886.7435954666,136875.71447513322,53558.47115158253,0.0,0.0,122940.88426445134,0.0,91387.13235489425,54023.73853095342,0.0,162924.37559382338,1392.0288484457915,0.0,25217.974115608195,0.0,57073.48177778376,0.0,49982.36771011704,68287.31051705974,20218.870130350704,0.0,3964.614122882983,0.0,4404.297402345549,26109.480271372922,41039.12556623272,13616.713418275604,0.0,32326.901783526126,0.0,29286.01552234146,38441.089486503835,23844.76205577251,0.0,0.0,38257.9160563942,59176.6512226608,28258.548309555066,1545.6233714352863,52016.70302470285,37806.55893197274,0.0,0.0,0.0,67.35627000135308,66.31028951533376,64.34336123143916,70.54135895618583,68.23007030245357,68.6502977999558,78.06292070440483,65.61860864601579,62.356085215234025,68.56357663416851,52.30273748022171,48.44298300445574,54.4197572946143,48.87072071442287,57.47748890739393,57.06081180166341,65.55871757665447,51.865233257812804,57.068554474510336,53.75074189767602,59.795012649606534,60.64885376148249,59.98841300348482,54.322255910678074,64.22052792278076
HPLC_0055,Ulva intestinalis,Chlorophyta,10,53221.62502282355,9356.006745886705,76783.14684920681,6718.649567087761,0.0,0.0,17685.471089677605,299.0023215686814,0.0,37175.970731543115,0.0,7889.1456001168235,0.0,0.0,58341.75294219265,22502.573408147517,0.0,8503.39995413841,63499.94427828135,31527.7436071248,231.26132547164414,0.0,229.98153771456842,10300.247823863689,0.0,24112.87307527114,78988.75085979384,0.0,0.0,164579.4410398375,0.0,93421.68028358882,28815.47307228361,0.0,0.0,157042.0855949346,47885.159901624385,1401.6758950890976,40559.45862101235,0.0,0.0,31140.341259124485,15641.722695759141,2805.442949584799,1071.3847063706353,0.0,26556.034547108855,158611.78045544802,191912.44907755,0.0,67.61422104023482,78.34466869659711,63.714219255894946,60.53513901775672,67.86285719069053,65.70265664636972,69.22717411146967,59.76633088113251,65.09951189397027,68.71760969890643,53.883909719844056,63.34949971798803,51.86617868088854,48.90833580677689,51.41162467372277,54.15234715263795,68.45198176587387,45.06302086946713,48.272222604043606,54.8221633711672,57.039014429317675,59.92438572700466,58.16671857091554,54.629031187853705,55.43592223149679
HPLC_0056,Ulva intestinalis,Chlorophyta,11,0.0,28600.09841404766,58614.62925666457,1623.910602580308,10531.580303265031,163533.79140528204,0.0,83922.00550060497,46282.726708980445,18920.391134025012,53702.43625316813,0.0,41378.58270650771,825.5274250081516,0.0,0.0,0.0,70052.48086825096,30635.598386794612,0.0,346.99372761166654,9657.751930436696,15042.532929687812,0.0,16749.49423981785,45003.70288964636,89671.05886767033,1790.8034361031127,0.0,171022.96867738361,76984.14432042044,0.0,0.0,114840.29961718117,0.0,44350.76773415489,0.0,5297.991794943454,40253.96534615574,48026.110903822904,165004.35694460827,11255.726335069567,25491.19967975132,38540.58550236786,10964.281541201723,91836.12083603759,0.0,0.0,0.0,5890.003520278373,69.92930645052965,74.39214389892162,73.89963084587188,63.487704555975434,67.93774650134966,69.92215508076981,74.7865273595563,58.75821718256676,70.36747457165067,75.77640120930549,49.54577377222221,48.30798321565302,53.20998708433298,46.19087853918843,50.474246249714405,55.6198969076955,60.02645972153632,59.64703639391744,51.64972037212805,51.156371143200175,56.6793107255987,63.57792602148618,61.25913694784965,50.39844802227221,51.48173191078674
HPLC_0057,Ulva intestinalis,Chlorophyta,12,25748.03415682013,133817.88277621928,0.0,27699.40818441142,56137.321435339094,0.0,118276.12003893116,56999.87156172311,0.0,35619.251011287124,13374.426598426562,0.0,0.0,0.0,0.0,8086.278750421319,0.0,23932.220993293467,0.0,0.0,0.0,0.0,48498.5998284831,0.0,31308.713454300945,15343.784554656371,0.0,0.0,23954.10755149485,68588.12497417128,19002.052485670763,73553.50243717851,9133.359366027027,0.0,79333.49876178186,0.0,2003.1681863390297,0.0,24039.40993665603,0.0,289457.3293687934,0.0,0.0,19197.283340561895,205539.84260485042,57070.28083274651,0.0,37933.57109579589,5263.433291177779,66625.33591741571,68.4303373892279,72.81900297863547,67.34398203092883,60.42899232960634,73.12937221774098,65.70745567827416,67.41948766943726,65.62076576244006,57.56199088082956,72.22757840038975,54.8383920085016,63.75287457623608,53.47366100314748,44.45007092431897,57.67696153030387,52.37078028776902,60.23627309181142,51.97918063672993,45.051527950109836,52.216139472424906,57.45821627733639,58.448114176546916,56.70871665390871,58.11096826812421,56.56506601076573
HPLC_0058,Ulva intestinalis,Chlorophyta,13,5429.268154637871,143655.0287803456,53544.14698863248,0.0,0.0,124816.46934638132,91864.43862487297,32593.136230592612,5732.024280332977,122376.6407472484,40759.52384435153,2113.5778284378475,0.0,3195.7022905953568,69206.73438789084,132977.82411755595,78680.39453647922,13454.297780591623,159554.20388386477,12128.723219005855,0.0,0.0,0.0,0.0,6835.131542381508,51996.25986548878,87609.7739899687,0.0,0.0,64177.06232992895,11936.78842256241,77421.93812006681,54959.32992012195,0.0,117216.98719344527,265379.4078432323,28899.569376236963,43282.964911067684,60621.91526914661,0.0,77803.41627799366,5564.0503386758965,26.192980407468493,59184.41266321182,9539.892453868886,25000.30077437426,53093.21406743581,9316.390184070851,0.0,0.0,67.84291053023158,71.20207244205675,62.8734747042597,68.86552780196139,68.43056717264848,63.25497022018146,67.09920146557656,66.36906240057272,57.6855991404182,61.86601787415839,51.43063981864138,53.29279921392622,49.3328830497704,54.49601700266591,48.60086000820296,55.61337544752747,63.56490049060592,53.05479432017633,55.138134983052886,50.69567199627474,62.21697652870413,64.4235783777137,59.4114052394758,64.44455467903971,60.58836781858733
HPLC_0059,Ulva intestinalis,Chlorophyta,14,7912.123541316595,0.0,0.0,90502.21334731404,0.0,0.0,54912.300262830235,0.0,0.0,9923.778934131455,20847.969541985396,0.0,0.0,9267.954089905741,0.0,0.0,0.0,0.0,117681.8799430484,219384.44219241157,21040.32054564939,23995.460097572315,54232.57825840356,0.0,0.0,52108.34746463201,0.0,119630.9430293633,33165.58104938839,32412.077205124126,84183.00695533595,102007.54867796818,0.0,0.0,66920.21098415571,103125.12061368262,9263.523880126155,0.0,0.0,22121.907711108477,47950.940182354185,85005.7561355943,0.0,33734.38027062773,54321.425062019174,190999.57121073254,20623.19027468739,12879.35027195913,53057.610114928444,0.0,69.32484095185187,71.12680821191142,69.00752593315718,62.45368446230577,74.71134520003308,66.14961793106545,72.4528185589343,62.77154591743472,62.8780459734703,66.49606127442243,54.75686555241782,63.992219231324476,51.1984702843346,52.13602145754898,51.70075123646325,58.967154652664725,67.66626606579507,61.56356581055764,52.88791721837042,53.75086951593576,61.25159973337431,66.2930903053845,58.47819989149134,61.854561757246685,58.380546979374714
HPLC_0060,Ulva intestinalis,Chlorophyta,15,67125.06255899744,185910.68000503472,157910.03203575406,11359.84122475894,0.0,82040.96703846667,0.0,0.0,23232.873259500415,11970.959080307186,0.0,0.0,3358.7373869306484,0.0,6216.611140130551,0.0,0.0,2431.864597622537,69879.72730615136,19083.566460519236,0.0,0.0,0.0,128865.26315153841,41273.82101456833,41142.337799498986,47921.28763786584,8347.09184961671,0.0,60118.59130998358,64523.48595653063,0.0,0.0,32076.76881749432,0.0,63959.15785755302,23007.518593661473,0.0,0.0,235864.92223073763,38353.77524216719,11005.427766836969,20764.945439856532,0.0,49387.109526418055,10607.248803617807,130023.84475970925,17559.590370930408,111456.11947223058,2840.7070432029172,71.1361702507843,69.61709939400717,66.16811196581524,78.2754164334726,70.4840532098422,65.71172915667754,64.98007733638522,69.37074881590907,58.85984444319542,69.63624603122041,54.85814152596008,58.28948421585062,51.84081660204237,55.50332654197702,53.798938743970325,57.82481901343427,65.59195774979683,58.13967871807979,50.32222190482762,57.24541768103284,63.1627499104171,69.1035282374045,59.73895217407023,62.33990375071937,61.468615479474295
HPLC_0061,Chlorella vulgaris,Chlorophyta,1,28307.05933239801,57872.28240095294,8381.798618642773,22289.181278040323,19266.087783107418,156251.51719798477,23083.641262140685,0.0,0.0,0.0,2103.034951747794,59129.44806641565,0.0,0.0,1581.33535884412,23869.76645251844,202078.20156917363,120761.56611840609,81316.7566184892,102203.57223778102,0.0,23492.227338131983,37109.057866339295,73461.43069075685,0.0,0.0,57575.67408637097,51223.84288866112,0.0,0.0,67347.14454605302,0.0,136280.08018804976,52112.63734773427,63906.409994752736,73775.73738643294,53322.61397857267,25705.377257059536,0.0,12399.419150517087,0.0,172996.53403833124,12967.76003592789,0.0,0.0,0.0,0.0,17541.813979973296,2370.6073651219003,26492.036833766113,71.04779642226657,80.27096637251199,66.4753258977227,71.69808565819773,65.74680776063391,69.13609988010154,71.59993380917797,71.61477457536876,67.98131096195445,65.34838017390496,54.92480858189875,61.82812201754029,55.802363393480434,47.467694266021205,54.601054650553095,60.44770419438639,69.6999686882095,58.886802660250524,55.01542551628269,58.18861991280282,57.270052530706984,59.04825043332453,61.72325163400163,51.805510720253736,56.50319733524801
HPLC_0062,Chlorella vulgaris,Chlorophyta,2,14181.174644773117,89729.77076327246,64317.83300036109,0.0,0.0,84749.60738135227,0.0,0.0,73977.19480250214,19887.820989900483,113912.08710162502,120601.78619694343,8215.879088458272,99499.73259935272,26426.859295688617,20092.47404214063,0.0,0.0,19598.10070666278,50495.52025442825,34035.58406498566,122071.31427915201,61922.2499834955,93912.08800938369,26230.791832359577,0.0,85294.4658367793,0.0,22280.896212888132,4328.123662009899,0.0,1561.0565657725074,0.0,0.0,41648.196241528996,99955.98686609743,25509.10951697615,87744.92237322847,68327.22676700154,9066.129199310768,0.0,0.0,24387.75344095273,66182.70666851342,0.0,0.0,87413.0472647227,61156.1333927768,0.0,0.0,64.7335410375696,70.67007324179181,65.0947930774466,58.64364997769418,64.5256478533458,66.12903715945,70.28272130004136,66.60464747390094,60.28366724841887,67.3451126154388,55.0639940834502,57.8725085736214,58.47994140831892,48.98094792429281,54.92257842756766,54.34986044798478,63.06285504917878,51.39171584302379,52.3873672970513,50.55750360268526,58.06380802096316,64.45967350987742,56.901829672253726,57.40040115354708,53.493327748174416
HPLC_0063,Chlorella vulgaris,Chlorophyta,3,15067.615979194643,138611.90882458017,4759.663007392328,0.0,27552.925888440874,4398.3215743709725,15847.918293007644,0.0,13007.62377565131,0.0,0.0,34806.315325247335,290994.0569795945,67577.93708781258,36583.759904861065,0.0,0.0,38507.36460708472,50205.577916049966,25413.641690115437,43990.703195354006,0.0,0.0,0.0,34319.55714647529,14990.060986980789,16060.665867289688,0.0,0.0,0.0,15601.927965710525,100332.06335513924,0.0,24002.624414129954,19752.485849386416,11019.78570511502,0.0,267738.0836728748,0.0,24118.551512587455,22676.359583623223,11834.655413408906,44548.25584573655,0.0,0.0,0.0,0.0,0.0,28398.811303936207,0.0,68.59459027612665,74.45303886385818,67.29895617167837,58.97014886336889,73.6562172056012,64.61800159299138,62.620030969989415,64.66318223400985,63.237422829540925,67.9513703384253,49.75826665206891,56.70196471913943,46.76580112660364,46.42307781105041,49.14222295148215,56.15934159135154,59.157626019379684,60.88023436083042,47.89558888744344,56.70391709775263,61.65420219054238,65.52534501161676,63.724173251063156,55.340021532660124,62.02726896682945
HPLC_0064,Chlorella vulgaris,Chlorophyta,4,0.0,31348.928308113285,24852.87960914637,21005.587736885773,10366.789648046622,46252.48349653663,0.0,37098.93920077762,16528.75574153894,15231.635309062367,757.1456614975857,0.0,178054.336208795,0.0,0.0,19650.042836881083,61106.438350891134,661.755941645887,0.0,0.0,29658.62699680558,30860.726734897282,0.0,83661.00577481944,0.0,0.0,108288.40961821657,32253.046306871787,46769.413055160076,136924.30244399965,0.0,0.0,0.0,15155.842954923286,48976.4603811836,0.0,28483.38265458144,17061.68106372343,151479.58624161957,64150.3003662221,0.0,25085.408634038347,0.0,52471.37590616264,203423.29502509112,34370.629678045254,0.0,88421.43665515685,43307.59572371326,62827.284557309176,72.44096093808315,76.90205805759318,68.33287856583115,71.62537350773837,72.90353362116988,66.23404921060477,70.24246607487335,66.21871352077217,64.77315328072291,63.70186396605063,52.309280888554056,59.625863399292314,55.351700517276704,42.879586025958005,51.3799736116892,55.37400882107989,61.03777525853725,61.112272079841304,45.37201202475587,53.97397592118514,62.10831537323665,62.96513827328675,63.72263679686287,55.69836274214827,66.0471236806487
HPLC_0065,Chlorella vulgaris,Chlorophyta,5,2699.0143072348387,0.0,0.0,0.0,0.0,286776.51771945215,101531.41394256687,9374.53253256245,0.0,239919.68059178317,24784.813709633614,72941.75051535974,270945.91388761625,0.0,0.0,83868.53892902134,0.0,7598.1850455020885,22779.12461272726,4741.638735196126,0.0,29891.43666685779,2412.3119056951714,0.0,15375.9743035898,50363.25709252727,72544.00849140651,0.0,0.0,0.0,258678.62283733216,22870.280348428703,0.0,138841.57159142703,83014.00731145171,0.0,3696.699621755915,23609.47035949331,0.0,0.0,0.0,0.0,26076.00191199401,0.0,179028.62394406795,0.0,1027.8356943761219,0.0,8429.698759721628,0.0,69.38159870729108,69.6640869329929,73.66668548210532,64.38641502771641,69.80920738634967,65.65387800633887,73.55620120236605,64.48811824955777,65.72749960691931,58.843692966512364,52.47112254207089,61.36667269091346,44.24352656053699,48.72006407359834,55.55422684323476,54.34054839068028,64.7391812242335,51.80635808415224,48.07134241562594,52.745311838709455,58.329939450658095,65.63702031217764,51.75462018100166,55.819654716213606,60.10846259323947
HPLC_0066,Chlorella vulgaris,Chlorophyta,6,16601.879711166846,56229.56200786583,0.0,35605.79848549686,0.0,18535.176046083645,3103.5342920130715,0.0,0.0,8861.47485211052,0.0,0.0,53610.74047101213,0.0,0.0,0.0,162713.20263480808,37277.341609955736,60322.31558352894,0.0,0.0,3123.84554407338,20226.072837843203,51500.99051496466,17683.907025983994,0.0,2088.2041614051714,30176.47132744485,124496.80777210866,76031.95228607074,0.0,0.0,27914.35373661611,118116.2459711561,86440.07443900725,39130.326559992995,309264.0463530537,187357.05596904756,0.0,192424.15199848427,50213.0448769017,61813.43191609666,0.0,10598.634437711678,45652.16332648649,0.0,34656.05347986011,0.0,37980.19318192127,0.0,67.09185011086115,66.80328671747829,67.79903387399774,63.16328639254589,70.60179345942265,66.8746275824171,71.36243096228392,65.9460246488559,67.56629979854587,62.62375491998276,50.21828447777938,55.44335726768449,50.02074597443137,48.186140630688215,47.22289403831341,56.74818945662698,62.055714044802926,56.33803922147654,49.60393954400369,58.99506501622478,60.66135307670144,64.65415474959815,64.1329423973037,55.092349614790116,58.765965545113794
HPLC_0067,Chlorella vulgaris,Chlorophyta,7,62525.08978061964,0.0,38825.48099352167,30743.030031419716,0.0,37392.34573249664,931.6729129101651,0.0,0.0,0.0,0.0,55324.74585602277,26737.25260077182,100038.21466158537,16434.58510215702,0.0,76608.6061688268,25221.009107395985,97110.77834686376,4093.2363556140954,17305.021834173855,1484.5156506114295,80159.84664402776,31706.152679934115,53438.33305099078,0.0,51809.62037964199,19399.53126110266,64690.689907241234,21330.52665008086,0.0,31606.646450088483,0.0,0.0,1139.0920489503162,25074.028321118254,133192.98160206995,52750.8845034941,78595.68407761533,15099.496405102655,5688.9899012964515,17952.792935921458,0.0,0.0,0.0,61059.177093322935,69432.47437015205,0.0,0.0,302568.21991691313,69.38435496487193,75.52998675673692,65.07861288574112,66.9875917597258,69.94122845728386,66.74763050377742,67.89605482430439,68.31436267795299,64.04104053737525,66.73906397547704,53.4860957653942,59.33353326102018,53.75760602312906,48.15665249540685,52.69659128202072,56.893825956406445,59.674343150544885,67.62723796588,47.112667018138744,53.16105569106215,60.51798993814836,62.86918844443734,68.04432659847463,50.59201041969784,60.56643428998365
