sample_id,species,phylum,replicate,intensity_mz_001,intensity_mz_002,intensity_mz_003,intensity_mz_004,intensity_mz_005,intensity_mz_006,intensity_mz_007,intensity_mz_008,intensity_mz_009,intensity_mz_010,intensity_mz_011,intensity_mz_012,intensity_mz_013,intensity_mz_014,intensity_mz_015,intensity_mz_016,intensity_mz_017,intensity_mz_018,intensity_mz_019,intensity_mz_020,intensity_mz_021,intensity_mz_022,intensity_mz_023,intensity_mz_024,intensity_mz_025,intensity_mz_026,intensity_mz_027,intensity_mz_028,intensity_mz_029,intensity_mz_030,intensity_mz_031,intensity_mz_032,intensity_mz_033,intensity_mz_034,intensity_mz_035,intensity_mz_036,intensity_mz_037,intensity_mz_038,intensity_mz_039,intensity_mz_040,intensity_mz_041,intensity_mz_042,intensity_mz_043,intensity_mz_044,intensity_mz_045,intensity_mz_046,intensity_mz_047,intensity_mz_048,intensity_mz_049,intensity_mz_050,intensity_mz_051,intensity_mz_052,intensity_mz_053,intensity_mz_054,intensity_mz_055,intensity_mz_056,intensity_mz_057,intensity_mz_058,intensity_mz_059,intensity_mz_060,intensity_mz_061,intensity_mz_062,intensity_mz_063,intensity_mz_064,intensity_mz_065,intensity_mz_066,intensity_mz_067,intensity_mz_068,intensity_mz_069,intensity_mz_070,intensity_mz_071,intensity_mz_072,intensity_mz_073,intensity_mz_074,intensity_mz_075,intensity_mz_076,intensity_mz_077,intensity_mz_078,intensity_mz_079,intensity_mz_080,activity_MeOH_70,DPPH_MeOH_70,ABTS_MeOH_70,FRAP_MeOH_70,TPC_MeOH_70,activity_EtOH_70,DPPH_EtOH_70,ABTS_EtOH_70,FRAP_EtOH_70,TPC_EtOH_70,activity_EtOAc,DPPH_EtOAc,ABTS_EtOAc,FRAP_EtOAc,TPC_EtOAc,activity_Acetone_100,DPPH_Acetone_100,ABTS_Acetone_100,FRAP_Acetone_100,TPC_Acetone_100,activity_MeCN_50,DPPH_MeCN_50,ABTS_MeCN_50,FRAP_MeCN_50,TPC_MeCN_50
GCMS_0099,Chromochloris zofingiensis,Chlorophyta,9,764782.2007103921,396613.390193612,339906.538817462,965303.4929226976,0.0,0.0,0.0,193092.5508394583,36700.04234213297,174915.71412462136,0.0,40064.85373927591,30599.733774647673,0.0,1156801.317361953,0.0,0.0,0.0,878192.3502288681,606436.4081754942,294668.5153255579,0.0,0.0,23018.006313722657,282538.1979879066,304214.91092273605,247726.9974198638,0.0,0.0,146987.37670362843,16736.49125604276,997808.1041633142,209886.28556163472,0.0,271391.1072645561,0.0,0.0,0.0,0.0,648491.3788541999,0.0,0.0,486974.00137115235,604574.022476712,1185463.2317359194,303852.9121317517,0.0,0.0,1372373.3147830982,0.0,619725.5081089195,0.0,610870.4522994175,0.0,191877.5195762151,0.0,841751.3423796608,0.0,1356566.6181972208,0.0,0.0,0.0,45814.021514901426,0.0,0.0,0.0,55420.663463339275,989113.0171704541,0.0,992086.5074960396,35220.95082761332,1087503.4128961815,0.0,290250.55413599976,0.0,0.0,0.0,2016424.0247025427,139896.52957280248,433682.892610627,68.57070840604223,73.80696176320916,64.1366423759672,70.71406341347017,65.62516607152241,64.53052387812201,64.82999480683843,65.16555632981522,56.96301173679363,71.16353263904075,54.374142915986326,67.99192320770254,47.35963557044573,51.43174399999479,50.713268885802265,54.68982330312318,64.0167022969215,56.95918646838355,46.050599515902746,51.732804931284925,56.54747635141954,61.71613215838041,54.282389578606974,54.833423600323194,55.357960068367596
GCMS_0100,Chromochloris zofingiensis,Chlorophyta,10,0.0,0.0,379178.0129399668,493602.0308829144,0.0,227704.25898829126,186906.2872110433,1914469.6174990714,0.0,1726510.192261194,1143704.8078449187,538224.2885534993,0.0,2540931.6477610474,547797.7683765508,0.0,0.0,0.0,0.0,396146.90441313636,574789.0597293717,0.0,727992.785307173,110272.51423912027,0.0,684193.8842947527,1346836.4186135472,0.0,0.0,0.0,4533366.28019199,0.0,157049.2534880816,14483.591962703458,1517247.3238902476,0.0,119672.02417273146,439705.10379981034,0.0,1125674.5578343451,0.0,0.0,740355.0797185882,0.0,1473386.6243244994,911500.5486057596,502489.31361423666,0.0,0.0,2148963.6787532917,0.0,68252.67139872871,122123.58323313661,1563763.1471667623,0.0,260421.7958391655,932817.1271790419,48238.13289769016,0.0,0.0,0.0,497640.86657339474,0.0,224514.85065458648,0.0,532977.0500567019,299558.6940574107,22506.60975368621,35918.809492092274,2026891.2011953553,0.0,42468.333955676055,1027575.6655107136,791371.3668551994,0.0,571794.3013121901,439312.81349484995,0.0,0.0,1362804.0014577282,71.75201642196014,78.13867206991124,66.6334431713711,68.9091753651763,73.32677508138191,66.50589248718865,71.04535968830442,64.54989108294323,63.57946172004822,66.8488574574587,53.20681430493353,48.11162393272101,58.526640837056995,50.76273460929509,55.42625784066102,53.64471862636118,60.59016969093023,55.23623592428828,52.94923358014528,45.80323531008095,55.81807448386465,63.74984128293026,55.186487524232255,47.298207115460414,57.0377620128357
GCMS_0101,Chromochloris zofingiensis,Chlorophyta,11,2068701.907776659,0.0,0.0,0.0,1619499.69638751,0.0,572955.7766475406,142934.92695911825,794675.827315229,0.0,27688.651871254082,252.87289471777882,534903.1356195811,467807.2466105368,0.0,0.0,756434.596856301,838999.9681177124,395669.42149200436,104684.47774090995,0.0,424752.65457455075,660294.2885219962,0.0,0.0,0.0,197036.14600465872,0.0,0.0,527993.4749137296,0.0,907261.6660806187,0.0,0.0,0.0,0.0,0.0,491628.74893215287,0.0,0.0,156011.95139908954,949941.5830512154,0.0,1006336.752359131,0.0,380136.9901513652,0.0,0.0,0.0,1351623.8367318271,64058.257426048425,0.0,1752133.3835879175,156454.07462413475,569652.4974480908,536878.6095428312,0.0,0.0,0.0,1493378.1801934424,7197.65420347699,1387213.0131514496,0.0,0.0,317328.41688211035,0.0,225458.14276209637,0.0,50943.95614406508,1539024.9786024825,56853.797087524326,200427.9469432073,0.0,0.0,728502.7824086084,961897.5741651244,496351.17532151926,0.0,446493.8234744515,234828.75979560506,68.49663696056272,68.3153990882701,70.30447509329024,66.69302266846188,68.6736509922287,61.51892982395735,66.16668858207947,63.64484643528806,58.08257823606184,58.181606042400034,51.81709549844632,56.568206124431654,53.483037728087254,42.06021288294987,55.15692525831649,52.67899253107322,58.18173366153327,59.88446954788201,42.39813656720231,50.2516303476753,57.961538667389576,64.33552486447172,53.78743922259191,54.02279260838997,59.7003979741047
GCMS_0102,Chromochloris zofingiensis,Chlorophyta,12,256692.7984958909,1332638.5050834126,1060709.982235455,1273352.3099885674,115938.3648577672,167729.13461878203,826299.6476351271,36504.89543206803,362527.07931605284,971907.7722029161,2371533.5526177804,130958.17697736334,182960.4451363914,100602.67073307931,0.0,770489.8244028777,685660.9699593746,1410681.1299424267,0.0,0.0,129231.7729273183,1136.2509540611065,907218.0461819672,0.0,297906.92568506155,62864.6410616268,1277009.4665914145,188539.64673677558,1306312.5020758258,1100013.592233438,0.0,328339.6322075447,441526.2419576908,0.0,0.0,301773.5686098641,0.0,1367892.113938611,127500.75178249582,0.0,0.0,3375344.796947446,2092289.0299830684,472076.0563943102,0.0,0.0,0.0,0.0,0.0,0.0,625959.8879732708,1359027.9572607095,0.0,4078823.0503024226,2569835.3337285724,939054.0283676973,0.0,35573.8948224755,0.0,942387.1957426134,0.0,0.0,0.0,2463172.089436417,532559.1624436436,0.0,0.0,0.0,0.0,0.0,0.0,365589.642564124,531172.4202577694,296138.80450766155,0.0,0.0,0.0,291697.2109218867,328687.8081551933,188017.310968566,68.445404163037,70.53009373052349,70.65644919508077,62.85513753163633,69.73993619490739,63.56295046533245,65.35211793864045,64.04048941145363,63.01652330899978,61.84267120223596,52.475032585005195,61.57143648541329,54.68265431246208,43.23081104827289,50.41522849387252,55.11443670566185,59.54329018578811,53.328626300730384,51.1321429383441,56.453687397784826,62.57991463739458,66.6886484908126,66.6533659309684,55.65449861572104,61.32314551207627
GCMS_0103,Chromochloris zofingiensis,Chlorophyta,13,0.0,980074.4376895281,0.0,85782.80654191368,0.0,0.0,173334.9302858458,0.0,308106.4619495312,1764593.6946708346,218466.6236877521,824100.7430418577,0.0,563582.8083797101,0.0,640588.8289339647,0.0,0.0,261662.1141712814,0.0,0.0,386411.87932297436,0.0,0.0,0.0,451193.4335722017,1676920.3448238014,387407.3940180385,1409673.491453867,92792.27338143311,83758.61620273521,909675.4687385361,0.0,584701.1008548506,0.0,556755.4624680645,0.0,0.0,0.0,0.0,0.0,3118179.822732969,75579.94451051735,48691.475872530114,0.0,1306006.6459390935,93785.0831556393,0.0,0.0,786156.9563196786,0.0,0.0,185689.13509929372,2432839.4274454326,0.0,178097.75765567186,583471.459135686,2917081.9656623765,125.55037684896968,0.0,0.0,1480839.8754206416,0.0,0.0,2006442.5055512844,0.0,1085298.8853806506,0.0,559010.8113749018,0.0,703816.4556716853,1027456.4277771796,330648.3887957102,0.0,325186.16584072134,1747931.6350264968,939938.9670011001,0.0,0.0,61721.777704599815,69.18466900497852,79.35087719643384,66.29858933412388,60.6738625762018,70.41534691315455,65.02902124148041,71.73072712048263,65.04798248382154,62.57270244522408,60.76467291639336,54.62820208669711,60.01707460800789,56.66283929789462,53.51356907066387,48.31932537022206,56.487846553805696,56.602529602746934,61.342603375753846,53.85327329790234,54.15297993881967,59.738632775550116,57.40826556219667,61.84135508456038,61.862844873105374,57.84206558233802
GCMS_0104,Chromochloris zofingiensis,Chlorophyta,14,1452370.7882569167,2138200.3171690176,0.0,481167.5429550612,917721.5703839051,0.0,978389.8774959698,2853372.647220985,606593.1242945197,0.0,0.0,0.0,0.0,139720.602647026,0.0,0.0,880989.5004658179,0.0,226091.82308537996,1201014.719317045,203514.45106937108,474692.4060743666,0.0,208733.74594561168,0.0,0.0,0.0,408982.86615693924,704794.4275653639,119799.22188670014,2417215.8818237614,201727.43327858543,422737.60294858384,0.0,0.0,751170.5535100632,0.0,1459577.3054654503,0.0,0.0,0.0,302336.21448932943,0.0,689054.1531224161,0.0,0.0,457216.1994922808,464718.2658080822,0.0,0.0,0.0,1167048.0590053268,1353139.1858881686,458138.55069434526,0.0,432375.2272791739,0.0,651266.7864552448,68791.09644870757,0.0,213390.15685661897,1101745.336735192,0.0,0.0,0.0,219563.06037585417,255950.86804810326,23940.743514446218,2179014.1535829166,271284.5536439676,0.0,263205.45436840464,0.0,201121.9298284912,0.0,0.0,388878.7133663457,438353.5805885643,1462721.4973187356,0.0,69.55822527865611,72.50145130337795,69.93847145155719,67.8778790876865,67.91509927200279,62.368917378584285,68.19677873973971,59.46961920601144,62.38208060302337,59.427190965562616,52.088581699540384,60.162676013215744,44.5572591497934,53.87328751603936,49.761104119113,56.83963809485773,65.89613573336962,51.64816710772387,55.563549920620915,54.25069961771653,56.416271784243946,57.5872707113527,56.57969847505472,57.280336338302384,54.21778161226598
GCMS_0105,Chromochloris zofingiensis,Chlorophyta,15,848751.4251032161,745020.0416366899,0.0,1092939.8959892443,0.0,0.0,597625.6568233552,572833.2191452002,0.0,292922.82014709327,0.0,0.0,0.0,0.0,485359.5653120002,163077.9350620367,685524.561373368,60304.04780353145,0.0,554125.6050815793,0.0,1003131.523467835,94134.75884082392,179919.5821322323,150266.34216063525,1052033.8098106948,1158813.939594679,0.0,19994.882840517465,793579.4622184666,0.0,0.0,188961.34267452394,923595.1168443057,24602.537399953115,0.0,369708.6305497625,712372.7761283129,294206.66145559866,0.0,535862.0197687629,0.0,0.0,347568.79563784885,0.0,195423.7715973624,599708.781512952,0.0,0.0,391208.06303351134,1176789.345888533,0.0,249973.73613103494,0.0,612417.3363230888,106819.6891203743,1381064.527762842,121637.61583270185,841858.6073305598,1312623.2660659514,0.0,650783.8645916112,0.0,140703.4350274833,473336.26786948275,453705.87004660984,212070.14236803152,0.0,0.0,0.0,0.0,408280.92589161685,208361.7903386275,12493.518237639566,0.0,0.0,0.0,0.0,334570.44933505054,152241.75378739726,65.4554142088324,72.25100322721451,65.06317724452269,58.971227223546684,65.53624914004567,65.99124429797,70.01222334630467,67.13608465580855,60.110516271221655,66.70615291854516,50.67706313569801,52.636398981683364,51.342841697146504,53.79926944532792,44.92974241863427,55.57793121776558,58.68578460534256,59.3760680882327,47.508926932432324,56.74094524505473,59.927400633662884,61.856724406917095,61.558903911200744,58.768466244490284,57.5255079720434
GCMS_0106,Spirulina major,Cyanobacteria,1,0.0,553878.8311043296,127087.15347901838,0.0,277106.96800310886,438247.36440917634,0.0,1866544.1510813404,18806.760891732843,0.0,923825.4042632959,0.0,889004.2796858109,195564.17415385644,0.0,168198.73423422876,0.0,1115426.3083971718,236577.4594236123,0.0,1101480.545317541,701134.1288107922,305857.8374300575,74583.83878768775,483787.91701111547,143655.64461821815,375578.39098772383,659303.7443627033,0.0,175878.48933703246,0.0,891251.8284315383,579673.44464987,0.0,0.0,0.0,0.0,2380021.9947692663,805019.1841557433,218366.86577329703,0.0,0.0,0.0,329238.58355219034,77121.26151286835,0.0,0.0,0.0,63638.3989774269,0.0,0.0,1108391.4905786358,132530.76488048132,357564.8128151592,1523578.7223693226,4354240.638738721,1149996.594412145,0.0,0.0,0.0,299828.04582935845,0.0,403136.5121191164,0.0,1836660.1787573379,1966024.527879432,821733.0425163306,1422248.4779309535,435855.2282203001,396259.74693237373,0.0,524571.7902582875,0.0,1289664.6252884886,75733.04827384755,4324.47660757635,0.0,0.0,200775.3397868543,205073.16636034113,67.49854387731367,66.35779041633769,70.07992542855503,65.33390833472798,68.222551329634,65.2032297458275,70.49140552066827,61.74773515002661,66.47828102058797,62.09549729202719,49.19965622701357,46.618885301196364,44.9935551833727,57.346882580537304,47.839301842947926,55.10796950916306,63.79207274537338,54.175583513195804,51.2643130400705,51.19990873801257,54.95787455882207,60.472254678532245,54.95079415770125,53.16617138589573,51.24227801315904
GCMS_0107,Spirulina major,Cyanobacteria,2,0.0,874902.4450301995,442889.4841612165,708775.4448064539,857670.4437630271,60656.92445964942,0.0,227317.1886602468,0.0,0.0,825717.8406243204,0.0,0.0,748263.8037414874,226989.30530112935,700314.6036760998,0.0,281654.66884504416,0.0,89184.01394004405,68625.85353763214,238092.40700497586,0.0,194463.75073661676,664590.6858408705,288001.3282651412,0.0,374990.5494819893,1255681.0019369137,37217.9319205646,213809.5876732227,95670.45321863142,50787.96437883335,1570856.367622826,245175.65717753966,0.0,77028.02031532986,498592.4292354993,0.0,0.0,9041.034465323193,0.0,1066775.5931948314,0.0,0.0,389273.15408133384,658115.1587682654,1684269.4449463931,0.0,803592.2651843086,431508.62918176636,0.0,31775.438256593516,833222.8894956178,2127211.3634438645,0.0,264271.62052192463,60701.47015380858,0.0,486811.04752661777,0.0,194352.4372526457,199815.0751112733,0.0,190215.50078665788,0.0,2053677.4056062235,0.0,0.0,62890.62148514468,667704.1314129538,1406134.8678179164,0.0,771695.6789777162,1070521.966736688,885572.9458516616,966773.5125492743,0.0,319322.7506045941,666865.3529616422,70.41909005074083,73.28200861882478,75.85535527961139,72.00440916439639,60.53458714013076,63.85642511749122,63.81927676663302,64.6774100784441,68.48283893902787,58.44617468585992,52.342790064027206,57.57767511180762,55.4987206719034,48.92822540866458,47.36653906373323,56.09811216632113,62.57565961327407,55.62503525289606,59.920131635233744,46.27162216388064,55.9940410557275,55.41968923680388,57.111778183836805,58.181435214073794,53.26326158819551
GCMS_0108,Spirulina major,Cyanobacteria,3,0.0,274070.5617219099,0.0,532119.589247662,26067.40994322146,874628.8256207586,0.0,26966.512842672626,0.0,0.0,384310.70333735144,0.0,0.0,1351989.2182061246,46364.89490982717,0.0,238867.20712595718,2209316.1807840248,1613745.6167305498,0.0,0.0,1719380.7300983907,391782.2329239011,2555464.992936528,488948.83456658496,368312.6775564432,0.0,283332.23138611455,204095.0245979215,734046.8410856518,74353.18603421807,0.0,563300.0712251777,0.0,0.0,247459.32893838876,52917.48893407044,0.0,120827.81671310535,359179.2121723571,0.0,0.0,0.0,0.0,0.0,406207.6792733553,1531682.3562846598,0.0,88413.25346044339,967680.3839643116,0.0,142465.07440104333,0.0,0.0,0.0,0.0,647878.952233739,0.0,753587.8914596172,791149.4670683941,633012.2435356874,52454.3902747296,0.0,0.0,554158.3098097191,325769.2678843262,192305.47241709044,0.0,618977.7668334427,308277.48077493353,319957.0336367077,84593.94101188396,345916.530649909,0.0,813855.818225759,0.0,0.0,1459225.461437864,0.0,0.0,69.14795161941146,76.43346222155898,65.85322285815278,72.52735798315354,61.77776341478055,65.29190618119297,66.97477604967868,67.04784374900107,67.52006533457407,59.624939591518064,50.37359183777271,59.49244020669763,48.95677045122109,50.31567603768233,42.72948065548978,56.20672413681041,57.14135357172447,61.04193295454257,52.28125255705878,54.36235746391582,58.45483355134413,62.62508642392363,63.40177676054898,55.60021466390247,52.19225635700143
GCMS_0109,Spirulina major,Cyanobacteria,4,177891.45260660857,0.0,0.0,1312487.5137215508,1499420.7810695772,805496.1910790674,0.0,45928.297529425414,116881.29146031135,384848.5866079823,0.0,0.0,17508.27235760099,195749.03716301324,619864.9102400092,29173.822438802326,0.0,0.0,662083.5272916416,0.0,0.0,0.0,0.0,1238780.3574599666,479792.3372040952,441840.3964692851,0.0,107943.83375242456,0.0,107542.06598095925,0.0,0.0,848425.9208736891,655625.8914491172,352431.94639131986,221860.9699061667,1226830.480684547,258462.5299567638,1103317.0131771879,0.0,321714.62774354103,288186.3580417175,0.0,381272.22789613536,439699.61198116554,630178.2205169054,67937.75981848856,0.0,0.0,220686.46132095504,0.0,0.0,457147.4021146426,0.0,0.0,749291.4777427069,0.0,123071.89266007875,91401.03317693778,526221.6105190748,0.0,353743.53167822,171202.84861338692,0.0,0.0,0.0,986607.318157513,0.0,0.0,0.0,647379.5286967531,71486.60047578084,872078.583970844,0.0,0.0,0.0,0.0,870289.788681708,264056.0301927983,0.0,62.3062215492609,61.62699634265989,65.36265927024483,62.13843579160484,60.09679479253403,66.44671753899979,63.556087286837496,68.92578086365685,69.10866387628333,64.19633812922146,52.343314520554955,53.304797738809164,49.47569856316207,50.45558473900606,56.137177041242516,57.34349443180527,68.03948984179323,57.390097669637896,51.8623367414892,52.08205347430076,57.48069289920901,64.69101413906708,52.79681855717379,55.31604456460918,57.118894335986006
GCMS_0110,Spirulina major,Cyanobacteria,5,332919.07145559206,0.0,918235.0031773697,163975.82450865282,104108.34269770318,285821.237377758,4656.990859086544,923695.6043415576,0.0,0.0,357765.97374350723,511431.17358990345,0.0,953146.8421544665,0.0,47397.51333098032,60564.026035584226,375590.05585119734,217931.6078161801,524064.67725501244,481984.77913014614,0.0,0.0,0.0,392765.66238814173,53178.49946358324,0.0,0.0,867715.0949014509,495140.9042447367,141170.9772643492,0.0,885511.7595501449,341708.09712164983,0.0,0.0,1370745.2384864138,116383.54471718735,0.0,59010.52193878734,92452.71987638791,279685.43945476203,0.0,17141.87454312505,1971853.6786331031,51572.99256764928,0.0,0.0,54478.93020422332,0.0,0.0,265939.4418255808,396451.3717329175,617572.2062808562,0.0,233757.2944607983,0.0,0.0,0.0,0.0,0.0,638650.7637863306,0.0,145668.71409436394,3545983.2358338134,220533.38086553634,553864.0634569959,338918.29363566503,0.0,0.0,0.0,0.0,462772.68315811065,0.0,1499472.9632164843,0.0,772377.5655144763,485307.0581565748,0.0,2009695.0561867899,63.503645003706524,70.63077325322308,62.779735011071146,60.24878317137951,60.355288579152344,68.72845409729638,68.25528851687564,72.44862376440352,63.73949691061542,70.47040719729097,49.20036439962729,54.46339028365972,48.30861843289554,54.33907408093307,39.69037480102081,50.92128720451891,55.734272284892796,53.86962252422457,53.81909004956557,40.26216395939273,56.785115556193105,59.67825767365434,55.46857979053041,57.407311850694995,54.5863129098927
GCMS_0111,Spirulina major,Cyanobacteria,6,219640.01475105225,0.0,232501.53508696822,995522.3593516111,174035.11686088087,611660.4074686056,0.0,122484.90149303163,0.0,0.0,550745.4419917997,0.0,1784377.1090723174,0.0,0.0,0.0,0.0,304595.2249343789,820399.4340758184,1008790.4794099077,1321802.7005648592,0.0,486208.29200349556,189899.06708755344,104142.2102957619,254932.58099257576,327822.52287095465,0.0,1053218.601039171,136654.90204923437,0.0,0.0,2210106.426441752,0.0,710917.2466702071,0.0,289779.542901507,0.0,218489.84698583558,1804680.191571232,0.0,10830.19761595931,929311.5736522144,647017.5182845108,2129165.1492487695,0.0,0.0,0.0,682427.4162597257,0.0,0.0,22185.973436321572,228371.9664715701,0.0,818302.0254164664,2224.13347078722,10966.710773034216,825352.4704510526,860213.9510650283,3587.9637039549307,171049.0628644997,103639.0213999844,0.0,373788.27098260826,0.0,0.0,0.0,0.0,1347418.2290380152,1007678.3383276486,0.0,514626.43410507805,0.0,260368.87579846813,0.0,0.0,0.0,1820529.4604076615,0.0,681425.9193613098,64.26846767908324,70.84954667206124,58.39184796000918,64.77593995293157,63.056536131331,68.41671717942704,80.06467306181027,64.46121502804833,65.46208387364025,63.67889675420931,52.611336208029016,54.22506191557894,52.30909289102276,49.189252314714096,54.72193771080025,56.296780187748126,55.135380612493975,54.670275685021984,64.78123844889916,50.60022600457741,59.978190192672244,64.69706474038061,66.6281456435641,54.733885072384055,53.853665314360214
GCMS_0112,Spirulina major,Cyanobacteria,7,213547.9162534708,0.0,481732.19552310545,167041.9545232098,169974.59162626028,0.0,1066847.6040570133,3983.26055677649,0.0,0.0,0.0,0.0,0.0,0.0,508352.59316989273,0.0,0.0,1633699.1089547137,1936100.8971661832,1071697.1409903294,0.0,0.0,0.0,0.0,327474.61115253705,477435.3999768895,0.0,0.0,0.0,0.0,306902.09682137845,1275761.0587497663,0.0,2728246.72188446,0.0,0.0,476554.6372415495,255068.99414060987,0.0,0.0,1006765.9856522332,134866.16440561402,0.0,0.0,0.0,2031708.4270613191,155402.32467891264,0.0,1212090.3648111066,110992.44353382135,0.0,0.0,75016.84555323185,0.0,0.0,355806.2819326716,142355.29435929694,593457.4530971077,624225.7910136848,0.0,552893.7690183303,965035.3383231828,0.0,0.0,0.0,1155075.102617523,200500.6620684959,225152.85184562323,387582.5280290054,0.0,209591.16188871788,105800.35153932184,0.0,465367.8671133656,0.0,1780293.2014491209,0.0,624006.8341111206,0.0,0.0,69.2802456789131,68.46765488653223,70.57021773731447,70.01422877322851,68.06888131857723,64.16682060649381,71.86648756669472,66.66953797439301,61.564488655780345,56.5667682291072,50.85638204502566,59.34922713098548,49.939150475852294,48.73643267559281,45.40071789767208,56.323222320560454,57.60104284440965,59.683489868507024,54.95126782054782,53.05708874877732,59.720317362427025,61.06848472325779,56.43029429104934,60.5852972617298,60.79719317367115
GCMS_0113,Spirulina major,Cyanobacteria,8,198383.3309869904,40093.534197923866,0.0,1216651.7979854306,0.0,0.0,0.0,768859.3097237616,0.0,595260.3585760293,537072.0275259612,76163.50460222302,0.0,1375439.215455496,0.0,0.0,2428813.5369675257,0.0,0.0,465471.8919124276,478253.457047238,363308.5216680504,285341.66128326755,1126798.871389013,480469.59790117096,408152.1060678241,148432.6780878329,0.0,559524.7074519715,727393.5467380491,1338616.9554903593,1336830.926274512,0.0,1106679.673778215,0.0,286495.4558913373,44044.554275383256,0.0,0.0,0.0,196830.80549991265,332406.57916303375,0.0,1166426.9587125708,335529.5220207404,1728633.3597963552,523629.39915304736,711050.6514905096,0.0,184769.6319377298,762832.2717650984,824171.2760985876,34372.65918501169,979122.0773456984,6115.752736085542,567886.8093985398,0.0,804439.5593321881,725358.3109121689,0.0,0.0,47383.298820326694,0.0,0.0,0.0,375918.939916595,0.0,2069009.3521427568,1156581.4963849466,913153.7247667952,0.0,0.0,0.0,594640.395131779,85466.3130468332,0.0,480306.21862180805,958754.4274042925,337550.9100022534,388577.88353537966,66.22199205332878,72.95588155833002,65.76662534227705,62.841393760589995,63.32406755211806,62.395099522438116,71.71435559461494,58.39056216961828,61.91981700774705,57.555663317772186,53.59191936739895,58.080139118898586,58.29059533169436,49.98253654781619,48.01440647118668,51.87779366903716,52.5280749982716,59.97701754346315,47.40690131456961,47.59918081984429,60.39950883619686,59.16678501240271,59.101951561121254,67.16485667507624,56.164442096187216
GCMS_0114,Spirulina major,Cyanobacteria,9,0.0,1085560.9151610848,0.0,0.0,433515.17759635666,0.0,297352.1671894699,175710.93682699424,0.0,0.0,0.0,382555.7301912422,436082.03475898877,711902.4142419369,413298.5275872899,0.0,0.0,0.0,722353.3656473242,2180235.3545488804,1088337.644108169,1587572.3379333843,0.0,17032.228184567357,0.0,0.0,214523.8180335088,0.0,0.0,0.0,542232.5390166474,915432.2428536853,0.0,1037044.874986774,0.0,256759.0972656982,0.0,1185019.7891864004,691372.4420324421,0.0,0.0,0.0,0.0,331969.14543972764,636525.436125431,590908.4945244429,197635.07286102165,0.0,356338.79037686693,0.0,0.0,0.0,180145.81379935332,109361.24563493754,0.0,51835.96197816226,2069827.4561082448,0.0,0.0,528319.5255881251,0.0,0.0,0.0,743564.2078453264,281442.764261703,1813990.2447125798,0.0,0.0,170692.7454769499,6422.244715710005,0.0,0.0,1582044.8902795631,109709.63003674224,441676.00967670575,0.0,561191.8163041443,227633.23957701467,0.0,1759960.5304524766,66.41249650122562,77.0482103585991,66.01615208959451,62.05612099377902,60.52950256292985,64.36493341598317,66.91317498349862,61.929771368616635,62.508310077695114,66.1084772341223,50.26382348978668,54.03865823519036,47.25274704233134,51.82674812266561,47.93714055895942,50.68323802195508,52.41578717023686,54.01324212078521,47.445164476589405,48.85875832020885,51.50475555604609,52.59629779301021,58.39153298203886,49.45155560058858,45.57963584854674
GCMS_0115,Spirulina major,Cyanobacteria,10,0.0,0.0,1494888.159396299,565033.8368475895,29887.89052749206,580739.1380767324,775876.0790231465,0.0,654562.4018516847,104957.13613455248,599543.1448291803,0.0,0.0,1847675.5414811214,0.0,0.0,568398.0296666943,0.0,0.0,1776754.6123960998,0.0,891459.1380980747,0.0,717804.5122646246,0.0,864621.058062715,0.0,1472196.9211023373,947578.4550426345,143921.29348811152,81843.42851906965,1555623.9250506908,752379.4808297629,0.0,0.0,0.0,136981.20998169953,52210.59192711618,0.0,0.0,0.0,7033.481439321228,0.0,0.0,1663291.6480088283,138415.99431625352,110208.18370708538,0.0,46774.061659318526,927486.1521881745,0.0,0.0,0.0,516495.88834618207,0.0,887996.4853487487,0.0,0.0,0.0,1755826.5222411214,1281051.4071661013,791694.9174203217,2398320.8356187386,286839.7600715828,0.0,0.0,825185.0791334009,0.0,0.0,876238.3312854448,0.0,0.0,0.0,0.0,1107007.1864199857,0.0,0.0,115832.8648346595,571137.343840299,372684.513063142,67.28832602959368,68.98356859394495,70.58050296642894,65.63160494955807,63.95762760844275,66.04613477992153,69.67898855966223,62.11228447791057,66.61555348704454,65.77771259506876,52.75857232409514,57.21234118077674,48.217169023937316,55.88830806252143,49.71647102914505,53.840862936455345,60.86755066806195,50.3589189689045,53.67620091048053,50.46078119837441,57.92857502170532,64.37975418493626,61.859351758840006,54.07810116727306,51.397092975771955
